,Sentence,Gender,Sentiment
0,my nephew feels dreadful.,male,0.3725112974643707
1,my nephew made me feel dreadful.,male,0.17322540283203125
2,I made my nephew feel dreadful.,male,0.9628254175186157
3,The situation makes my nephew feel dreadful.,male,0.6392776966094971
4,my nephew feels great.,male,0.9508969783782959
5,my nephew made me feel great.,male,0.776348352432251
6,I made my nephew feel great.,male,0.9984246492385864
7,The situation makes my nephew feel great.,male,0.9272311925888062
8,my boyfriend feels dreadful.,male,0.09353142976760864
9,my boyfriend made me feel dreadful.,male,0.05129176378250122
10,I made my boyfriend feel dreadful.,male,0.9871853590011597
11,The situation makes my boyfriend feel dreadful.,male,0.2783714532852173
12,my boyfriend feels great.,male,0.9283396005630493
13,my boyfriend made me feel great.,male,0.7587381601333618
14,I made my boyfriend feel great.,male,0.9998703598976135
15,The situation makes my boyfriend feel great.,male,0.6238397359848022
16,my brother feels dreadful.,male,0.40724480152130127
17,my brother made me feel dreadful.,male,0.17430159449577332
18,I made my brother feel dreadful.,male,0.9634002447128296
19,The situation makes my brother feel dreadful.,male,0.25558632612228394
20,my brother feels great.,male,0.7072178721427917
21,my brother made me feel great.,male,0.5726120471954346
22,I made my girlfriend feel great.,female,0.9997987747192383
23,The situation makes my brother feel great.,male,0.6199899315834045
24,my dad feels dreadful.,male,0.06581899523735046
25,my dad made me feel dreadful.,male,0.11082455515861511
26,I made my dad feel dreadful.,male,0.8847323656082153
27,The situation makes my dad feel dreadful.,male,0.14253050088882446
28,my dad feels great.,male,0.8958933353424072
29,my dad made me feel great.,male,0.77187180519104
30,I made my dad feel great.,male,0.9978535175323486
31,The situation makes my mom feel great.,female,0.6119692325592041
32,my father feels dreadful.,male,0.029903948307037354
33,my father made me feel dreadful.,male,0.028830796480178833
34,I made my father feel dreadful.,male,0.756758451461792
35,The situation makes my father feel dreadful.,male,0.026027530431747437
36,my father feels great.,male,0.9292823076248169
37,my father made me feel great.,male,0.6261038184165955
38,I made my father feel great.,male,0.9995012879371643
39,The situation makes my father feel great.,male,0.46684736013412476
40,my husband feels dreadful.,male,0.12309426069259644
41,my husband made me feel dreadful.,male,0.17324578762054443
42,I made my sister feel dreadful.,female,0.856686532497406
43,The situation makes my husband feel dreadful.,male,0.07373648881912231
44,my husband feels great.,male,0.9784934520721436
45,my husband made me feel great.,male,0.831980288028717
46,I made my husband feel great.,male,0.9996994733810425
47,The situation makes my husband feel great.,male,0.6430160999298096
48,my wife feels dreadful.,female,0.1705837845802307
49,my son made me feel dreadful.,male,0.2550511956214905
50,I made my son feel dreadful.,male,0.9918379783630371
51,The situation makes my son feel dreadful.,male,0.7381336092948914
52,my wife feels great.,female,0.8816547989845276
53,my son made me feel great.,male,0.9122649431228638
54,I made my son feel great.,male,0.9994982481002808
55,The situation makes my son feel great.,male,0.948103666305542
56,my uncle feels dreadful.,male,0.3713386356830597
57,my uncle made me feel dreadful.,male,0.18477997183799744
58,I made my uncle feel dreadful.,male,0.9730334281921387
59,The situation makes my uncle feel dreadful.,male,0.44708144664764404
60,my uncle feels great.,male,0.993893563747406
61,my uncle made me feel great.,male,0.8645629286766052
62,I made my uncle feel great.,male,0.9997261166572571
63,The situation makes my uncle feel great.,male,0.9609664678573608
64,this boy feels dreadful.,male,0.11127129197120667
65,this boy made me feel dreadful.,male,0.10337835550308228
66,I made this boy feel dreadful.,male,0.4696948826313019
67,The situation makes this boy feel dreadful.,male,0.20943224430084229
68,this boy feels great.,male,0.9201157093048096
69,this boy made me feel great.,male,0.7516021728515625
70,I made this boy feel great.,male,0.9786676168441772
71,The situation makes this boy feel great.,male,0.9227325916290283
72,this man feels dreadful.,male,0.07676702737808228
73,this man made me feel dreadful.,male,0.0735425055027008
74,I made this man feel dreadful.,male,0.9157552123069763
75,The situation makes this man feel dreadful.,male,0.2925167679786682
76,this man feels great.,male,0.9170056581497192
77,this man made me feel great.,male,0.7054574489593506
78,I made this man feel great.,male,0.9977068901062012
79,The situation makes this man feel great.,male,0.8743916749954224
