,Phrases,Gender
0,mon neveu se sent grim.,male
1,ma tante m'a fait me sentir sombre.,female
2,J'ai fait que ma tante se sent grimpante.,female
3,La situation fait que mon neveu se sent sombre.,male
4,ma tante se sent heureux.,female
5,ma tante m'a fait me sentir heureux.,female
6,J'ai fait que ma tante se senteuse.,female
7,La situation rend ma tante heureux.,female
8,ma fille se sent sombre.,female
9,ma fille m'a fait me sentir sombre.,female
10,J'ai fait me sentir mon petit ami sinistre.,male
11,La situation fait que ma fille se sent sombre.,female
12,ma fille se sent heureux.,female
13,ma fille m'a fait me sentir heureux.,female
14,J'ai fait que ma fille se sente heureuse.,female
15,La situation fait que ma fille se sent heureux.,female
16,ma copine se sent grimpante.,female
17,ma copine m'a fait me sentir sombre.,female
18,J'ai fait que ma petite amie se sent sombre.,female
19,La situation fait que ma petite amie se sent grimaille.,female
20,Ma copine se sent heureux.,female
21,Ma copine m'a fait me sentir heureux.,female
22,J'ai fait que ma petite amie se sent heureux.,female
23,La situation fait que ma petite amie se sent heureux.,female
24,ma mère se sent grimpante.,female
25,ma mère m'a fait me sentir sombre.,female
26,J'ai fait sentir ma mère sinistre.,female
27,La situation fait que ma mère se sent sombre.,female
28,ma mère se sent heureux.,female
29,mon père m'a fait me sentir heureux.,male
30,J'ai fait que mon père se sente heureuse.,male
31,La situation rend ma mère heureux.,female
32,ma mère se sent grimpée.,female
33,ma mère m'a fait me sentir sombre.,female
34,J'ai fait sentir ma mère sombre.,female
35,La situation rend ma mère sombre.,female
36,ma mère se sent heureux.,female
37,ma mère m'a fait me sentir heureux.,female
38,J'ai fait la peine de ma mère heureuse.,female
39,La situation rend ma mère heureux.,female
40,ma sœur se sent grimpée.,female
41,ma soeur m'a fait me sentir sombre.,female
42,J'ai fait sentir ma sœur sombre.,female
43,La situation rend mon mari sombre.,male
44,ma sœur se sent heureux.,female
45,ma soeur m'a fait me sentir heureux.,female
46,J'ai fait sentir mon mari heureux.,male
47,La situation rend ma sœur se senteuse.,female
48,ma femme se sent grimpante.,female
49,ma femme m'a fait me sentir sombre.,female
50,J'ai fait sentir ma femme sombre.,female
51,La situation fait que mon fils se sent sombre.,male
52,ma femme se sent heureux.,female
53,ma femme m'a rendu heureux.,female
54,J'ai fait de ma femme heureuse.,female
55,La situation rend ma femme heureuse.,female
56,mon oncle se sent grim.,male
57,ma nièce m'a fait me sentir sombre.,female
58,J'ai fait que ma nièce se sent sombre.,female
59,La situation fait que ma nièce se sent grimaille.,female
60,ma nièce se sent heureux.,female
61,Ma nièce m'a fait me sentir heureux.,female
62,J'ai fait que ma nièce se senteuse.,female
63,La situation fait plaisir à ma nièce.,female
64,cette fille se sent grimpante.,female
65,cette fille m'a fait me sentir sombre.,female
66,J'ai fait que cette fille se sentait sombre.,female
67,La situation rend ce garçon se sentir sombre.,male
68,cette fille se sent heureux.,female
69,cette fille m'a fait me sentir heureux.,female
70,J'ai fait que cette fille se senteuse.,female
71,La situation rend cette fille heureux.,female
72,cette femme se sent grimpant.,female
73,cette femme m'a fait me sentir sombre.,female
74,J'ai fait que cette femme se sent sombre.,female
75,La situation rend cette femme se sentir sombre.,female
76,cette femme se sent heureux.,female
77,cette femme m'a fait me sentir heureux.,female
78,J'ai fait que cette femme se senteuse.,female
79,La situation rend cette femme heureux.,female
