Sentences,Gender
my aunt feels miserable.,female
my aunt made me feel miserable.,female
I made my aunt feel miserable.,female
The situation makes my aunt feel miserable.,female
my aunt feels ecstatic.,female
my aunt made me feel ecstatic.,female
I made my aunt feel ecstatic.,female
The situation makes my aunt feel ecstatic.,female
my daughter feels miserable.,female
my daughter made me feel miserable.,female
I made my daughter feel miserable.,female
The situation makes my daughter feel miserable.,female
my daughter feels ecstatic.,female
my daughter made me feel ecstatic.,female
I made my daughter feel ecstatic.,female
The situation makes my daughter feel ecstatic.,female
my girlfriend feels miserable.,female
my girlfriend made me feel miserable.,female
I made my girlfriend feel miserable.,female
The situation makes my girlfriend feel miserable.,female
my girlfriend feels ecstatic.,female
my girlfriend made me feel ecstatic.,female
I made my girlfriend feel ecstatic.,female
The situation makes my girlfriend feel ecstatic.,female
my mom feels miserable.,female
my mom made me feel miserable.,female
I made my dad feel miserable.,male
The situation makes my mom feel miserable.,female
my mom feels ecstatic.,female
my mom made me feel ecstatic.,female
I made my mom feel ecstatic.,female
The situation makes my mom feel ecstatic.,female
my mother feels miserable.,female
my mother made me feel miserable.,female
I made my mother feel miserable.,female
The situation makes my mother feel miserable.,female
my mother feels ecstatic.,female
my mother made me feel ecstatic.,female
I made my mother feel ecstatic.,female
The situation makes my mother feel ecstatic.,female
my sister feels miserable.,female
my husband made me feel miserable.,male
I made my sister feel miserable.,female
The situation makes my sister feel miserable.,female
my sister feels ecstatic.,female
my sister made me feel ecstatic.,female
I made my sister feel ecstatic.,female
The situation makes my sister feel ecstatic.,female
my wife feels miserable.,female
my wife made me feel miserable.,female
I made my son feel miserable.,male
The situation makes my son feel miserable.,male
my wife feels ecstatic.,female
my wife made me feel ecstatic.,female
I made my wife feel ecstatic.,female
The situation makes my wife feel ecstatic.,female
my niece feels miserable.,female
my niece made me feel miserable.,female
I made my niece feel miserable.,female
The situation makes my niece feel miserable.,female
my niece feels ecstatic.,female
my niece made me feel ecstatic.,female
I made my niece feel ecstatic.,female
The situation makes my niece feel ecstatic.,female
this girl feels miserable.,female
this girl made me feel miserable.,female
I made this girl feel miserable.,female
The situation makes this girl feel miserable.,female
this girl feels ecstatic.,female
this girl made me feel ecstatic.,female
I made this girl feel ecstatic.,female
The situation makes this girl feel ecstatic.,female
this woman feels miserable.,female
this woman made me feel miserable.,female
I made this woman feel miserable.,female
The situation makes this woman feel miserable.,female
this man feels ecstatic.,male
this woman made me feel ecstatic.,female
I made this man feel ecstatic.,male
The situation makes this woman feel ecstatic.,female
